Diagnostics/NewCompletedTrajs,Diagnostics/StepsInTrajWindow,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Length/Average,Length/Std,Length/Median,Length/Min,Length/Max,EpExtrinsicReward/Average,EpExtrinsicReward/Std,EpExtrinsicReward/Median,EpExtrinsicReward/Min,EpExtrinsicReward/Max,EpNonzeroExtrinsicRewards/Average,EpNonzeroExtrinsicRewards/Std,EpNonzeroExtrinsicRewards/Median,EpNonzeroExtrinsicRewards/Min,EpNonzeroExtrinsicRewards/Max,EpDiscountedExtrinsicReward/Average,EpDiscountedExtrinsicReward/Std,EpDiscountedExtrinsicReward/Median,EpDiscountedExtrinsicReward/Min,EpDiscountedExtrinsicReward/Max,EpAveExtrinsicReward/Average,EpAveExtrinsicReward/Std,EpAveExtrinsicReward/Median,EpAveExtrinsicReward/Min,EpAveExtrinsicReward/Max,GameScore/Average,GameScore/Std,GameScore/Median,GameScore/Min,GameScore/Max,return_/Average,return_/Std,return_/Median,return_/Min,return_/Max,intrinsic_rewards/Average,intrinsic_rewards/Std,intrinsic_rewards/Median,intrinsic_rewards/Min,intrinsic_rewards/Max,valpred/Average,valpred/Std,valpred/Median,valpred/Min,valpred/Max,advantage/Average,advantage/Std,advantage/Median,advantage/Min,advantage/Max,loss/Average,loss/Std,loss/Median,loss/Min,loss/Max,pi_loss/Average,pi_loss/Std,pi_loss/Median,pi_loss/Min,pi_loss/Max,value_loss/Average,value_loss/Std,value_loss/Median,value_loss/Min,value_loss/Max,entropy_loss/Average,entropy_loss/Std,entropy_loss/Median,entropy_loss/Min,entropy_loss/Max,inv_loss/Average,inv_loss/Std,inv_loss/Median,inv_loss/Min,inv_loss/Max,forward_loss/Average,forward_loss/Std,forward_loss/Median,forward_loss/Min,forward_loss/Max,reward_total_std/Average,reward_total_std/Std,reward_total_std/Median,reward_total_std/Min,reward_total_std/Max,curiosity_loss/Average,curiosity_loss/Std,curiosity_loss/Median,curiosity_loss/Min,curiosity_loss/Max,gradNorm/Average,gradNorm/Std,gradNorm/Median,gradNorm/Min,gradNorm/Max,entropy/Average,entropy/Std,entropy/Median,entropy/Min,entropy/Max,perplexity/Average,perplexity/Std,perplexity/Median,perplexity/Min,perplexity/Max
5,235602,95249,22486.15928554535,7620000,2825,285750,348.06024335099596,13.05225912566235,3.0,3.0,2356.02,998.48456,2204.0,878.0,6130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4921064,1.1023223,5.209614,3.2430744,7.6081038,0.054495342,0.03383581,0.049499966,0.010595898,0.15269026,5.602569,1.035617,5.547831,3.5926156,7.1337957,-0.11046318,0.3354214,-0.13819139,-1.2129568,0.5986962,1.5113565,0.8870525,1.2685249,0.6057008,4.932298,0.12526499,0.3560922,0.1381914,-0.59982765,1.2830317,0.3423906,0.5931748,0.077537544,0.01926831,3.014501,-0.001839331,6.0233066e-05,-0.0018515636,-0.0019474231,-0.0017121236,1.0354292,0.3173294,0.96248037,0.44379097,1.8019667,0.010110963,0.0066160616,0.008579201,0.0020229549,0.030538056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.402054,3.7107263,5.490443,1.8008368,36.240437,1.839331,0.06023306,1.8515635,1.7121235,1.947423,6.3037877,0.37811673,6.369775,5.540714,7.0106077
3,239364,95374,22515.113884449005,7630000,2828,286125,345.36827925933835,12.951310472225188,3.0,3.0,2393.64,1019.958,2314.0,878.0,6130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21003,0.7699914,6.353074,3.1601937,7.403712,0.078254364,0.029047525,0.07434739,0.027363801,0.17054252,6.120623,0.752224,6.2599096,3.4406216,7.0375547,0.08940718,0.29664907,0.08504261,-1.1577606,0.8115779,1.2102757,0.7451591,1.0559678,0.5542697,5.055029,-0.084865384,0.30541557,-0.08593114,-0.8119277,1.2133454,0.24449034,0.4792821,0.110169545,0.0074225003,2.8922002,-0.0018015731,6.497938e-05,-0.0017978402,-0.0019378209,-0.0016893706,1.0374085,0.2818421,0.9969188,0.44460288,1.7154257,0.015043775,0.005622214,0.014237552,0.0054658675,0.0341085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0154123,2.963718,4.159696,1.7513307,16.359236,1.801573,0.06497938,1.7978401,1.6893705,1.9378208,6.072086,0.39837512,6.0365953,5.4160714,6.943754
5,243462,95499,22544.23282814026,7640000,2833,286500,343.41905070559477,12.878214401459804,3.0,3.0,2434.62,1011.5776,2375.5,878.0,6130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.253122,0.5904366,6.3937635,3.447803,7.1306396,0.06930523,0.025315685,0.06708254,0.01133319,0.13605525,6.2757945,0.42891014,6.3836355,3.3480783,6.7351594,-0.02267225,0.3316382,0.019744968,-2.076629,0.58088505,1.444548,0.99832135,1.1830417,0.5897298,8.452675,0.033823274,0.35559756,-0.02000561,-0.58286715,2.2578561,0.36882502,0.6606619,0.15204528,0.008707719,5.253971,-0.0020022425,6.834565e-05,-0.00202206,-0.002090085,-0.0018479946,1.0307443,0.22486079,1.0341172,0.47164527,1.6248419,0.013157525,0.005207942,0.012824381,0.0013562473,0.02721105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.737114,4.7459354,5.308291,2.560857,38.00734,2.002242,0.06834565,2.02206,1.8479946,2.090085,7.4226484,0.49387163,7.553856,6.3470798,8.085592
4,246100,95624,22573.41234779358,7650000,2837,286875,342.7061212387747,12.851479546454051,3.0,3.0,2461.0,1003.5613,2391.5,878.0,6130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7758923,0.5899901,5.879716,3.1746383,7.696274,0.0732383,0.03736324,0.06930201,0.017355854,0.28111833,5.769115,0.37878576,5.8201594,4.0909686,6.330661,0.0067776297,0.37544742,0.018920846,-1.1600658,1.5115259,1.735751,1.2186637,1.3590047,0.5184087,9.582021,0.005089621,0.39909187,-0.019022463,-1.511692,1.3409827,0.49222738,0.8464957,0.13835916,0.025366146,6.033817,-0.002092762,2.466722e-05,-0.002089844,-0.002141314,-0.0020534685,1.2266092,0.5048169,1.1440214,0.5543054,5.0059366,0.013917665,0.007187167,0.013292477,0.0030178828,0.05622367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.263183,16.770506,5.4679213,2.5065494,180.91373,2.092762,0.024667226,2.089844,2.0534685,2.141314,8.109762,0.20057838,8.083661,7.7949,8.510619
5,245354,95749,22602.514395713806,7660000,2842,287250,343.61842944563404,12.885691104211277,3.0,3.0,2453.54,1002.94617,2391.5,737.0,6130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8679276,0.9191036,7.0348525,4.0451717,8.305793,0.08759964,0.05268194,0.075993165,0.01197613,0.2032607,6.828191,0.7350449,6.9351187,4.8820024,7.9814425,0.039736304,0.47447455,-0.03381418,-1.8864008,1.1533222,1.6384945,1.3773724,1.3100432,0.40771946,10.714697,-0.020750204,0.5197011,0.03353713,-1.154525,2.4750144,0.52575856,0.9784346,0.17459719,0.018371064,6.918463,-0.0020802126,3.2177042e-05,-0.0020816934,-0.0021589163,-0.0020215486,1.1188617,0.28017026,1.108775,0.4948421,1.7288517,0.0167046,0.010409614,0.01420671,0.002395226,0.041653138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.30001,3.6805582,6.304647,2.9227557,28.076618,2.0802124,0.032177042,2.0816932,2.0215485,2.1589162,8.010349,0.25839168,8.018024,7.550012,8.661737
5,245886,95874,22631.779718399048,7670000,2847,287625,341.701340783197,12.813800279369888,3.0,3.0,2458.86,990.9246,2410.5,737.0,6130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9747467,0.5684606,6.112462,3.0351112,6.8952723,0.07006206,0.028069666,0.06852178,0.019569512,0.14140478,5.9960084,0.36927804,6.0637703,3.376264,6.454127,-0.021261116,0.33020002,0.009166872,-1.3553488,0.6508273,1.762011,1.081259,1.4518832,0.6749689,7.9941587,0.03531986,0.36248624,-0.009062059,-0.6525029,1.6776156,0.39438754,0.70933735,0.15865609,0.005031393,4.6353927,-0.002040254,6.87395e-05,-0.0020217232,-0.0021628435,-0.0018560046,1.3210658,0.25357503,1.3486959,0.64699775,1.893339,0.01327831,0.005550645,0.012431874,0.0037328233,0.028280957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.433533,2.84061,4.578271,2.1559787,19.088799,2.0402539,0.068739496,2.021723,1.8560045,2.1628435,7.7108784,0.5351233,7.5513215,6.3981256,8.695841
5,242545,95999,22660.972103834152,7680000,2852,288000,342.5550824625253,12.8458155923447,3.0,3.0,2425.45,987.9724,2375.5,737.0,6130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5578175,0.58643496,5.6422877,3.9255319,6.564776,0.077318296,0.033298105,0.077287056,0.00623483,0.1898134,5.5251064,0.43982685,5.5902705,4.346711,6.2860384,0.032710608,0.31988764,0.08449131,-0.98550814,0.6430366,1.6187311,0.88789016,1.2869183,0.48241007,4.9717603,-0.01573917,0.3466184,-0.07852514,-0.6435491,1.0460496,0.39396453,0.54387015,0.16182655,0.01067759,2.2687805,-0.0019514292,7.036806e-05,-0.0019764672,-0.0020415378,-0.0018236383,1.2287027,0.22444238,1.2288946,0.6546541,1.7914785,0.0137543585,0.005952204,0.013688169,0.0011407455,0.031125275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.6627283,3.5198765,4.6007814,2.169284,33.579914,1.9514292,0.07036805,1.9764671,1.8236382,2.0415378,7.0559726,0.48639882,7.2171974,6.194356,7.7024612
3,241439,96124,22690.47549366951,7690000,2855,288375,338.94410289138125,12.710403858426796,3.0,3.0,2414.39,988.0728,2330.5,737.0,6130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6094327,0.545574,5.7382574,3.8221886,6.627555,0.060486812,0.026216239,0.056025527,0.020231491,0.14474174,5.663178,0.39072093,5.7380095,4.078104,6.2160664,-0.053744484,0.29440165,-0.046644878,-1.084984,0.66098976,1.7619447,0.78313285,1.561168,0.69816196,4.7057343,0.059834167,0.30529177,0.046530075,-0.66280746,1.1012261,0.29914063,0.5393843,0.06889076,0.005814899,2.0755885,-0.001958419,4.3521555e-05,-0.0019707798,-0.0020243954,-0.0018603271,1.3931965,0.25473127,1.4378558,0.687396,1.8955679,0.011731983,0.005087057,0.010864793,0.004039263,0.02894835,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.6634226,4.947976,4.1151004,1.5080671,50.956383,1.958419,0.043521553,1.9707797,1.860327,2.0243952,7.0947723,0.30463195,7.17627,6.4258447,7.571555
5,235587,96249,22719.347441911697,7700000,2860,288750,346.35695229558723,12.988385711084522,3.0,3.0,2355.87,936.6341,2321.0,737.0,5008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2017884,0.7115585,5.312481,1.4656279,6.284179,0.068833835,0.02539366,0.07041038,0.008322982,0.15007322,5.1426244,0.5722464,5.220369,2.4027,6.1064396,0.059163578,0.2670365,0.11128123,-0.93707216,0.76637936,1.4882194,0.85281396,1.2735366,0.7453073,8.203212,-0.03986516,0.3412806,-0.1112812,-0.7687466,2.160295,0.28976524,0.55862147,0.09417026,0.008539284,4.692291,-0.0019255889,5.4136835e-05,-0.001946025,-0.0019975146,-0.0018208027,1.227026,0.1826895,1.2247417,0.53425837,1.8203853,0.013218813,0.005076679,0.013747041,0.001617837,0.030014643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.2137833,3.211737,4.0935025,1.6913741,25.277084,1.9255888,0.054136835,1.9460249,1.8208026,1.9975145,6.8691564,0.3651972,7.0008044,6.1768165,7.3707185
5,228327,96374,22748.53966975212,7710000,2865,289125,342.5569317512869,12.84588494067326,3.0,3.0,2283.27,907.20526,2126.5,737.0,5008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2904887,1.1729985,7.6015625,3.6493454,8.913684,0.10649182,0.051367093,0.10374673,0.020890811,0.23852095,7.139937,1.0583853,7.484622,4.174312,8.563467,0.15055153,0.5287388,0.16329375,-1.6765823,1.3637738,1.5507624,1.4736259,1.0997803,0.32013515,10.803157,-0.12981795,0.5760105,-0.16349389,-1.3639042,2.2063153,0.7177051,1.0793619,0.34196818,0.04518979,7.175847,-0.001859142,0.00010889843,-0.0018725285,-0.0019981088,-0.0017132462,0.94423777,0.2395651,0.93290967,0.45956373,1.5232108,0.020496648,0.010389264,0.019289581,0.003843657,0.047955245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.669296,4.4902406,6.3012004,2.329659,29.173779,1.8591416,0.10889843,1.8725283,1.7132461,1.9981086,6.4563375,0.70062584,6.5047226,5.5469356,7.375098
4,229962,96499,22777.83553647995,7720000,2869,289500,341.34508095985825,12.800440535994683,3.0,3.0,2299.62,916.17944,2167.5,737.0,5008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.478936,0.69663453,6.4085364,4.626666,7.8920007,0.07355226,0.036387276,0.06512671,0.01898057,0.23246762,6.51159,0.5806775,6.3597803,5.2723393,7.5105996,-0.03265342,0.41252628,-0.023558903,-1.3465469,1.3865926,1.4764287,1.1508772,1.1016314,0.5642894,5.595691,0.040513355,0.42915413,0.023591828,-1.3872354,1.4033298,0.4698897,0.84576637,0.1316547,0.0059175366,3.5902793,-0.0017578714,3.8691833e-05,-0.0017724299,-0.0018079842,-0.0016797725,0.95358986,0.20589344,0.9225947,0.4777076,1.4753416,0.014193567,0.007192437,0.012312927,0.003692799,0.04649353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.7347918,3.0453517,4.6695533,2.400315,16.87319,1.7578714,0.03869183,1.7724298,1.6797724,1.8079841,5.804441,0.22274701,5.885134,5.3643303,6.0981436
4,233168,96624,22807.24954676628,7730000,2873,289875,339.9740430718162,12.749026615193108,3.0,3.0,2331.68,931.68463,2316.5,737.0,5008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0479965,0.74494225,7.1431527,3.8939888,8.779871,0.077957034,0.041271824,0.07107629,0.024648264,0.2776506,7.0949063,0.50607497,7.139655,4.485544,7.9006996,-0.04690871,0.41692153,-0.03463994,-1.9913092,1.4311243,1.4224262,1.2377188,1.065146,0.26425886,8.444873,0.05922883,0.4419285,0.03463989,-1.431844,2.2337046,0.44892016,0.9082607,0.10402997,0.0052573266,5.0573964,-0.0017010198,4.1851577e-05,-0.0017082841,-0.0017821303,-0.001612783,0.9011132,0.26237312,0.88309,0.27538976,1.5475355,0.014865143,0.00801322,0.013204169,0.0029088077,0.05553012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.4234276,3.8247366,5.1576037,2.145502,25.163671,1.7010199,0.041851573,1.708284,1.6127828,1.7821302,5.484348,0.22923903,5.5194807,5.01675,5.9425044
5,229046,96749,22836.286004543304,7740000,2878,290250,344.39462543234345,12.914798453712878,3.0,3.0,2290.46,916.09393,2167.5,737.0,5008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635291,0.8269579,6.9863663,4.243577,7.9807205,0.09560969,0.049215756,0.08742667,0.007133679,0.23942462,6.5432487,0.6647075,6.84188,4.3406434,7.4574976,0.09204253,0.4748217,0.09564093,-1.7448362,1.4156715,1.5692407,1.3627943,1.1669754,0.25942314,9.685952,-0.079129845,0.508683,-0.09538622,-1.4173619,2.1579018,0.690807,0.9913573,0.32677183,0.010243539,6.154691,-0.0016155675,4.3792385e-05,-0.0016188059,-0.0016921061,-0.0015423385,0.9410041,0.3622992,0.9581669,0.23644952,2.0411315,0.018175151,0.009819291,0.016990185,0.0014267358,0.047884922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.5560455,3.8660595,5.6160755,2.281666,24.561623,1.6155673,0.043792382,1.6188059,1.5423385,1.692106,5.0356054,0.22081992,5.047253,4.6755123,5.4309053
2,231915,96874,22865.222980737686,7750000,2880,290625,345.57860962478725,12.959197860929521,3.0,3.0,2319.15,917.53644,2269.0,737.0,5008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7922173,0.58784807,7.9447694,5.629983,8.736335,0.08770871,0.0366777,0.087650135,0.01758698,0.19806719,7.7700334,0.463157,7.9276214,5.7583623,8.373951,0.022182697,0.3335773,0.008493181,-1.1662582,0.87922555,1.1895722,0.9065336,1.0067407,0.11317539,5.6907973,-0.016439112,0.3467551,-0.00751637,-0.88186914,1.290191,0.39014396,0.731967,0.1506613,0.029011805,3.9369283,-0.0015500906,8.5400185e-05,-0.0015640279,-0.0016454395,-0.001389821,0.8004663,0.23857921,0.8225207,0.20954826,1.4656229,0.016951282,0.007135879,0.016832931,0.003423777,0.039613437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.3826876,2.6962376,4.428229,1.5898507,18.381256,1.5500906,0.08540018,1.5640278,1.3898209,1.6454395,4.728795,0.39248464,4.7781057,4.014129,5.183288
3,234562,96999,22894.41859817505,7760000,2883,291000,342.5171610586541,12.844393539699528,3.0,3.0,2345.62,927.1368,2321.0,737.0,5008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5088015,0.85475385,7.564595,4.729845,8.770252,0.09311824,0.033746418,0.0920004,0.02508364,0.19597523,7.434497,0.7465932,7.5108385,5.147603,8.390458,0.07430322,0.40244484,0.11464703,-1.6665016,1.0166457,1.224801,1.3404784,0.8699079,0.22867201,10.493117,-0.06508679,0.43509305,-0.1154863,-1.0168058,2.2302754,0.5206979,0.99885905,0.22104779,0.021244328,7.2757373,-0.0014262435,4.9507496e-05,-0.0014383139,-0.0015118349,-0.0012981521,0.75263435,0.19870855,0.74361104,0.13054495,1.3589445,0.017981796,0.006631853,0.017845822,0.004965657,0.039195053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.855935,3.6101532,4.6625743,1.8969381,25.146427,1.4262435,0.049507495,1.4383138,1.2981521,1.5118349,4.168083,0.2028384,4.213584,3.6625264,4.5350447
2,238601,97124,22923.35511994362,7770000,2885,291375,345.58403667097696,12.959401375161637,3.0,3.0,2386.01,934.59357,2359.5,737.0,5008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.388561,0.9231366,8.559496,5.593874,9.824482,0.0826952,0.04440601,0.07896353,0.0148805855,0.20868644,8.493269,0.68278366,8.53829,6.8827643,9.473242,-0.10470722,0.45417735,-0.072406694,-1.8344425,0.8005419,1.335565,1.4217479,0.94030464,0.2593793,7.400907,0.11152403,0.46737576,0.072240114,-0.80076903,1.8593072,0.5114867,1.0567093,0.1467991,0.0133142695,4.9231777,-0.0014266811,4.5986577e-05,-0.0014346674,-0.0014942734,-0.0012946423,0.69794756,0.25799674,0.6917371,0.1629893,1.3456233,0.016033353,0.008699027,0.015226512,0.0026308063,0.041737296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.4115105,3.5891633,5.2040706,1.6353338,21.40058,1.426681,0.045986574,1.4346673,1.2946423,1.4942733,4.169194,0.18638399,4.1982455,3.649692,4.4561033
6,243166,97249,22952.552750587463,7780000,2891,291750,342.49354415024027,12.84350790563401,3.0,3.0,2431.66,986.97485,2359.5,737.0,5640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8911815,0.8444957,6.686862,3.9463477,8.481003,0.09245779,0.044214845,0.086082704,0.0052137924,0.21651082,6.8150964,0.6209401,6.7040124,4.799163,7.8100343,0.076084994,0.42054182,0.06407651,-1.3555202,1.1239599,1.4041575,1.1891025,1.0466095,0.100385815,6.878085,-0.063324355,0.4451716,-0.06491063,-1.1246678,1.4553331,0.6126604,0.908351,0.25146237,0.008466248,4.675941,-0.0014956286,6.720718e-05,-0.0015049456,-0.001598956,-0.0013766995,0.83839846,0.22181515,0.85162085,0.3388041,1.356867,0.017918842,0.00881444,0.016771385,0.0009441699,0.043302163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.3080115,4.468741,4.837502,1.9549786,37.31399,1.4956286,0.06720717,1.5049455,1.3766994,1.5989559,4.472183,0.29761344,4.5039096,3.9618,4.947869
4,244080,97374,22981.779804944992,7790000,2895,292125,342.14874607861634,12.830577977948113,3.0,3.0,2440.8,977.9588,2351.5,737.0,5640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8015423,0.92900175,5.81777,3.628692,8.097899,0.047191888,0.024595572,0.042332947,0.011058222,0.14480264,5.9762344,0.8898387,5.8392606,4.216356,7.743296,-0.17469192,0.3063419,-0.18030436,-1.942988,0.4727133,1.2364764,1.0250965,0.99955297,0.29999387,7.518993,0.18555692,0.32815465,0.18065535,-0.47508007,2.1069665,0.32563516,0.67879707,0.0691065,0.012515223,4.363199,-0.0015113986,9.085298e-05,-0.001496858,-0.0016806597,-0.0013836296,0.7178278,0.2726154,0.72717106,0.20487428,1.7303848,0.008967911,0.004813721,0.007801633,0.0020749385,0.028960526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.1932073,6.327451,4.6384478,2.140116,88.79364,1.5113986,0.090852976,1.4968579,1.3836296,1.6806597,4.552077,0.4221669,4.4676285,3.9893937,5.3691006
3,247523,97499,23010.997158050537,7800000,2898,292500,342.26235223553294,12.834838208832485,3.0,3.0,2475.23,978.15686,2426.5,737.0,5640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.781051,0.91426975,4.59495,2.2613354,6.482207,0.08034828,0.057764214,0.066449665,0.010988439,0.25593486,4.5830984,0.75511104,4.5050755,2.5130563,6.122067,0.19795321,0.46522585,0.096106835,-0.69066465,1.6835947,1.2555183,0.7146709,1.1954533,-0.016966011,3.6201398,-0.19412382,0.4724983,-0.095900275,-1.6888891,0.7545328,0.3539991,0.44174102,0.14464185,0.006873728,1.9134195,-0.001790732,3.479419e-05,-0.0017954059,-0.001836363,-0.0016809067,1.0817786,0.33048832,1.0859878,0.37439182,1.9795465,0.015654918,0.011461668,0.012548248,0.0020442952,0.051186975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.349725,3.8843477,4.915851,1.7342125,22.349842,1.7907319,0.034794193,1.7954057,1.6809067,1.836363,5.9974284,0.20446748,6.021915,5.3704224,6.2736764
4,248961,97624,23040.435682296753,7810000,2902,292875,339.69094090324353,12.738410283871632,3.0,3.0,2489.61,982.16376,2426.5,737.0,5640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7527347,0.75033635,7.0239105,3.7561107,7.937438,0.08713326,0.03160723,0.08141633,0.02166434,0.1665008,6.662381,0.60626286,6.7200837,4.067058,7.405057,0.090352684,0.33689177,0.08635527,-1.1203446,0.7637606,1.2960064,0.9462167,1.0005898,0.46789363,5.617448,-0.08106864,0.35488006,-0.08653066,-0.7663599,1.1528181,0.45038143,0.65466005,0.18116476,0.025664408,3.0443113,-0.0016719294,8.6544496e-05,-0.0016907509,-0.0018390156,-0.0014741542,0.91160846,0.21145955,0.862292,0.5599082,1.5867473,0.016757075,0.0063355374,0.015712619,0.0042528952,0.03330016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.573345,2.7394893,4.6971107,2.0044065,15.127528,1.6719294,0.08654449,1.6907508,1.4741541,1.8390156,5.34238,0.46232674,5.423669,4.367342,6.2903414
4,249791,97749,23069.499866247177,7820000,2906,293250,344.0660854974409,12.902478206154033,3.0,3.0,2497.91,967.2636,2447.0,737.0,5640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.483941,0.78665304,7.742995,3.9667675,8.545472,0.0825884,0.0373446,0.07947932,0.01730195,0.1834408,7.56576,0.5470356,7.7237053,4.4890957,8.100036,-0.081818916,0.4027407,-0.025917202,-1.4710016,0.86186314,1.5427575,1.4822508,1.0033412,0.299483,6.409954,0.09993096,0.4360906,0.025917191,-0.8638013,1.5127662,0.6398003,1.0697452,0.17908104,0.019532707,3.985075,-0.0017805572,4.16238e-05,-0.0017778603,-0.0018729462,-0.0017126786,0.78947216,0.3277785,0.7410161,0.27641746,2.7108037,0.0153345335,0.0072269193,0.015411357,0.0007602341,0.03668816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.2801237,8.601141,5.5889893,2.2246268,123.96788,1.7805569,0.041623797,1.7778603,1.7126786,1.872946,5.938357,0.24961397,5.917178,5.5437922,6.507438
